,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
5494,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1520,12925,2/24/2016 13:59,Best Young batsman : Kane Williamson &gt; Joe Root &gt; Steven Smith &gt; Kohli. #BDvIND,"['', 'kohli', 'joe', 'williamson', 'best', 'batsman', 'young', 'gt', 'smith', 'kane', 'steven', 'root']",88,POS,0.8774674534797668
5524,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,30487,17137,2/24/2016 17:38,Unbelievable.. Pro #Assad calls to elect #Russia|n President #Putin for #Tartus parliament seat in April 13th #Syria https://t.co/AC3Nc50azr,"['', 'elect', 'president', 'call', 'pro', 'april', 'th', 'seat', 'unbelievable', 'parliament']",140,POS,0.5104532837867737
5684,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1520,12925,2/25/2016 16:49,@ibneaadam_ saviours of Ummah. I love cricket in general &amp; few of my fav players are Pakistani.,"['general', 'pakistani', 'ummah', 'saviour', 'love', 'ibneaadam', 'amp', 'cricket', 'player', 'fav']",99,POS,0.9759470224380493
5723,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,30487,17137,2/25/2016 19:30,@BrunFree Interesting stuff @ArabCenter_ar,"['brunfree', 'interesting', 'arabcenterar', 'stuff']",42,POS,0.6496865153312683
5735,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,30487,17137,2/25/2016 19:41,@BrunFree Thank you @ArabCenter_ar,"['brunfree', 'arabcenterar', 'thank']",34,POS,0.6540098786354065
5741,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1465,3198,2/25/2016 21:03,"#LT ""The democratic and pluralist goals of the S.D.F. make it a potentially useful Western ally in any future federalized Syria.""","['', 'federalized', 'western', 'sdf', 'potentially', 'goal', 'democratic', 'ally', 'make', 'syria', 'future', 'pluralist', 'useful']",129,POS,0.8254972100257874
5750,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1465,3198,2/25/2016 22:04,"@Hugo_Capelli @_DavidThomson il doit se sentir bien con maintenant.
le rire à 0:16 excellentissime","['il', 'doit', 'rire', 'davidthomson', 'sentir', 'hugocapelli', 'bien', 'se', 'maintenantle', 'excellentissime', 'con']",98,POS,0.4995715618133545
5753,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1465,3198,2/25/2016 22:39,"@ui9rr Yes

https://t.co/t0tgQYAcSC","['yes', 'uirr']",35,POS,0.6488054394721985
5763,hebeshi,dieinurage29__7,,,105,16,2/26/2016 0:40,Follow and support our beloved akhi Jazak Allah khair  https://t.co/H5Y0SeGOnw,"['follow', 'beloved', 'allah', 'akhi', 'support', 'jazak', 'khair']",78,POS,0.64602130651474
5850,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1520,12925,2/26/2016 16:01,"@warmonitor same here, I love you too for the sake of Allaah.","['warmonitor', 'sake', 'allaah', 'love']",61,POS,0.9394396543502808
5865,Umm Ammarah,baaqiya_01,A STRANGER ^^_,Dar Al Kufr,56,15,2/26/2016 17:41,RT @scholarsofhaq10: Powerful Emaan Booster! Must Read https://t.co/ZktGE3itWu,"['emaan', 'read', 'must', 'booster', 'scholarsofhaq', 'powerful']",78,POS,0.9381217956542969
5888,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1465,3198,2/26/2016 18:25,"hahahahahahahahahahaha dialogue between belligerent about the ""ceasefire"".

Notice the ""it's never fun without me:P"" https://t.co/uC9VkKtu8o","['mep', 'without', 'never', 'hahahahahahahahahahaha', 'fun', 'belligerent', 'dialogue', 'ceasefirenotice']",140,POS,0.8332922458648682
5958,Mohamed Naseem,NaseemAhmed50,"Journalist ,Seeking and spreading the truth.",Male'. Maldives.,2166,5077,2/27/2016 7:35,My best RTs this week came from: @ReijiArisu4 @yaaahooo1984 #thankSAll Who were yours? https://t.co/81yvekj6jC,"['', 'came', 'best', 'rts', 'reijiarisu', 'yaaahooo', 'week']",110,POS,0.9806029200553894
6082,٩ Flames of Haqq,Witness_alHaqq,,,718,171,2/28/2016 14:33,"RT @_AlAsma_ulHusna: With just over 100 days left until Ramadan, it would be of great benefit for us to learn the names and attributes of A…","['attribute', 'name', 'day', 'ramadan', 'benefit', 'would', 'great', 'left', 'alasmaulhusna', 'u', 'learn']",140,POS,0.9012816548347473
6089,٩ Flames of Haqq,Witness_alHaqq,,,718,171,2/28/2016 14:36,RT @sparksofirhabi3: Please follow and support for amazing transcripts of lectures.  https://t.co/06AfxZoIVs,"['please', 'lecture', 'follow', 'transcript', 'support', 'sparksofirhabi', 'amazing']",108,POS,0.9660825729370117
6109,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,2/28/2016 15:47,Du'a for our brothers who surprise the Kuffar and Murtadeen. May Allah bring them ictories after victories!! https://t.co/UvZo13P5jQ,"['bring', 'dua', 'ictories', 'surprise', 'brother', 'allah', 'victory', 'may', 'murtadeen', 'kuffar']",132,POS,0.6280596852302551
6115,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,2/28/2016 15:54,"Indeed, Allah with those who upheld His religion and taking His words to the highest!  https://t.co/IZ4fuoRG6T","['taking', 'highest', 'upheld', 'word', 'indeed', 'allah', 'religion']",110,POS,0.7144118547439575
6167,Musa Al-Ansari,lNSlDEWAR,War Investigator. Civil Engineer. MENA Region,"Gaziantep, Turkey",447,209,2/28/2016 23:19,Very funny https://t.co/zJHydLqKmK,['funny'],34,POS,0.6817707419395447
6190,General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,808,961,2/29/2016 11:37,Yeah fucking Oscar... Leo you are casually non-casualluy the awesome one. https://t.co/iHKCf5Z8YP,"['fucking', 'oscar', 'casually', 'awesome', 'noncasualluy', 'yeah', 'leo', 'one']",97,POS,0.9406396150588989
6197,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,2/29/2016 12:44,#PRT - May Allah have mercy upon them. They wrote the history with their bloods for taking Allah's words to the highest!,"['', 'taking', 'highest', 'wrote', 'history', 'word', 'allah', 'may', 'mercy', 'upon', 'blood']",120,POS,0.6650758385658264
6221,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,2/29/2016 17:25,"Toyota Hilux, Toyota Land Cruiser pick-up, Great Wall Wiggle and Nissan Navara https://t.co/k6iitxTkuT","['land', 'toyota', 'cruiser', 'wall', 'wiggle', 'navara', 'hilux', 'great', 'pickup', 'nissan']",102,POS,0.9779238104820251
6226,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,2/29/2016 17:35,"this dhab is too cute!!!

https://t.co/AnPXZK0myU","['cute', 'dhab']",49,POS,0.8988069295883179
6227,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7293,6756,2/29/2016 17:38,"RT @Nidalgazaui: Holy Shit.

3 #US A-10 Jets over Ras_Al_Ayn in northern #Raqqa Strike #ISIS Positions. https://t.co/9wqjZoKhaK","['', 'nidalgazaui', 'rasalayn', 'holy', 'shit', 'northern', 'strike', 'position', 'jet']",127,POS,0.5121909976005554
6277,Conflict Reporter,WarReporter1,Reporting on conflicts in the MENA and Asia regions.,Worldwide contributions,797,259,2/29/2016 20:35,"@DanDuva1 Read the conquests of Syria by Khalid, especially Hims. A good book on this subject is ""Futuhat ash-Sham"".","['read', 'conquest', 'hims', 'ashsham', 'especially', 'subject', 'futuhat', 'syria', 'khalid', 'book', 'good', 'danduva']",116,POS,0.8938374519348145
6458,General,ismailmahsud,"Listen! No affiliations, Final year research on conflict studies.Don't suspend Free Thinker| Time Travelling a dream| Against Injustice, Corporations| Fight CO2",S.Wazirstan|Mahsud not a Wazir,808,961,3/2/2016 18:37,"Love your enemies!!!!
School time.
Take care everyone😉😘","['everyone', 'love', 'enemiesschool', 'care', 'timetake']",55,POS,0.5768530964851379
6512,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,30974,17222,3/2/2016 22:01,Such amazing artwork! #Photos #Zaatari: The #Syria|n refugees camp in #Jordan via @Fouadhallak89 https://t.co/Va0gkiBOlR,"['refugee', '', 'via', 'camp', 'artwork', 'fouadhallak', 'amazing']",120,POS,0.9611097574234009
6529,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/2/2016 22:44,"RT @GreatPicturesHD: Istanbul, Turkey https://t.co/mtIvqTTelo","['istanbul', 'greatpictureshd', 'turkey']",61,POS,0.9579534530639648
6530,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/2/2016 23:19,@MachineA_Laver ahahhahahhahahha réponse epic,"['rponse', 'epic', 'ahahhahahhahahha', 'machinealaver']",45,POS,0.7015550136566162
6536,Mustafa Al Iraqi,moustiklash,,,842,113,3/2/2016 23:28,@Uncle_SamCoco i knoow its funny :D,"['unclesamcoco', 'funny', 'knoow']",35,POS,0.9486132860183716
6547,Quantum Fulaani,FidaeeFulaani,Your friendly brother from Mars. Observing the world since 2001. 28th account.,"28th Street, Qamar Precint",352,154,3/2/2016 23:50,"@mustaklash60 Jazak Allahu Khayran, and may Allah reward you too...","['allahu', 'reward', 'mustaklash', 'allah', 'may', 'jazak', 'khayran']",67,POS,0.6101704239845276
6619,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1621,13494,3/3/2016 12:13,Your true nature is shown when you attain power.,"['nature', 'attain', 'power', 'shown', 'true']",48,POS,0.6495974063873291
6630,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/3/2016 13:06,@Davy_Jones___ amazing picture,"['picture', 'amazing', 'davyjones']",30,POS,0.9832899570465088
6638,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/3/2016 13:20,@IssaBarbarossa @adamks_ ahahhahahahaha je suis par terre,"['par', 'terre', 'issabarbarossa', 'ahahhahahahaha', 'je', 'adamks', 'suis']",57,POS,0.5414713621139526
6798,Mustafa Al Iraqi,moustiklash,,,842,113,3/3/2016 23:01,"@c36abh__ Yes, there is a video. I will post it soon in shaa Allah.","['soon', 'shaa', 'video', 'allah', 'cabh', 'post', 'yes']",67,POS,0.5909587740898132
6816,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/3/2016 23:59,@MaghrebiRDC welcome back brother,"['maghrebirdc', 'back', 'welcome', 'brother']",33,POS,0.9797277450561523
6839,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1621,13494,3/4/2016 9:41,"Subhanallah, just finished Musa Cerentonio's research on Prophecied Rum. Very impressive and seems most plausible opinion on Rum.","['subhanallah', 'cerentonios', 'plausible', 'musa', 'opinion', 'prophecied', 'rum', 'seems', 'finished', 'impressive', 'research']",129,POS,0.9290472269058228
6880,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1532,3468,3/4/2016 10:42,@nayes110 cool,"['nayes', 'cool']",14,POS,0.9185717701911926
6897,Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,3/4/2016 13:46,Bukhari (52:220) - Allah's Apostle said... 'I have been made victorious with terror',"['said', 'terror', 'made', 'victorious', 'allah', 'bukhari', 'apostle']",84,POS,0.5063459873199463
6944,War BreakingNews,warrnews,we provide fresh news from every battlefield,world,7271,6872,3/5/2016 13:13,"RT @Nidalgazaui: WOAAH:

The B-52 could rise again, this time to fight #ISIS

https://t.co/xUY1Z06Xes https://t.co/fwFc8fkpGk","['', 'fight', 'nidalgazaui', 'time', 'b', 'could', 'rise', 'woaahthe']",125,POS,0.8561569452285767
6979,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,31147,17320,3/5/2016 22:27,"Reports of sandstorms hitting #Mosul now.. Not a good start day for 'Operation Mosul Liberation"".. #Iraq #ISIS","['', 'day', 'hitting', 'sandstorm', 'report', 'start', 'liberation', 'good', 'operation', 'mosul']",110,POS,0.8882558345794678
6983,Salahuddin Ayubi,mobi_ayubi,"Journalist, specialize in ongoing war against terrorism.Retweet is not endorsement.",,817,7040,3/5/2016 22:37,"RT @RamiAlLolah: Reports of sandstorms hitting #Mosul now.. Not a good start day for 'Operation Mosul Liberation"".. #Iraq #ISIS","['', 'day', 'hitting', 'sandstorm', 'ramiallolah', 'report', 'start', 'liberation', 'good', 'operation', 'mosul']",127,POS,0.814188539981842
6994,Maghrabi Arabie,MaghrabiArabi,"I'm not a terrorist , just an Islamic Analyst watching events in the ME. Not affiliated with IS or AlQaeda",Dunya,181,689,3/6/2016 8:33,@vvanwilgenburg @NewYorker For the Sunni its better for them #IS then shia,"['', 'vvanwilgenburg', 'sunni', 'newyorker', 'shia', 'better']",74,POS,0.5905714631080627
7044,Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,3/6/2016 18:56,May Allah grant us victory https://t.co/XXBFzUffkT,"['allah', 'grant', 'victory', 'may', 'u']",50,POS,0.9426405429840088
7096,Mustafa Al Iraqi,klakishinki,,,1791,386,3/7/2016 16:55,"Allahu Akbar, look how beautiful this grandpa is that conducted the Istishhadi operation, may Allah accept him, Amen https://t.co/wn0MfDKzw4","['allahu', 'grandpa', 'istishhadi', 'look', 'akbar', 'allah', 'amen', 'accept', 'may', 'beautiful', 'operation', 'conducted']",140,POS,0.9642675518989563
7130,Ibni Haneefah,_IshfaqAhmad,Medico at GMC Srinagar • Pro-Khilafah • Anti-Democratic • Anti-Nationalistic • Anti-Rafidah • Innocent Bystander of the Conflict in Middle East • Cricketist •,اُمتِ مُسلمہ ولایت کشمیر,1649,13713,3/8/2016 5:08,the best current batsman Sri Lanka have is their selector.,"['lanka', 'best', 'batsman', 'current', 'sri', 'selector']",58,POS,0.9667837023735046
