,name,username,description,location,followers,numberstatuses,time,tweets,wordlist,word_count,sentiment_label,sentiment_score
4907,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 16:22,Kuffar spending to distort the image of Jihad fisibillah &amp; the image of Islam shame  coconuts believing their lies #ISIS,"['fisibillah', 'coconut', '', 'shame', 'amp', 'spending', 'believing', 'distort', 'jihad', 'image', 'islam', 'kuffar', 'lie']",124,NEG,0.9469881057739258
4910,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 16:28,@khanasori147 are you sure brother ? because newspaper say he was killed in air strike,"['sure', 'killed', 'air', 'say', 'brother', 'newspaper', 'strike', 'khanasori']",86,NEG,0.9426458477973938
4911,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 16:30,"@khanasori147 not fro mtoday airstrike but from June, I guess this is mistake from newspaper","['airstrike', 'guess', 'june', 'mtoday', 'fro', 'newspaper', 'khanasori', 'mistake']",92,NEG,0.7176968455314636
4912,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 16:30,"@khanasori147 this is like Mokhtar BelMokhtar, they always said he was killed when he is still alive","['said', 'belmokhtar', 'killed', 'always', 'mokhtar', 'still', 'alive', 'khanasori', 'like']",100,NEG,0.9357782006263733
4915,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 16:36,"Anwar Awlaki rh said ""whenever a group implements the Sharia the kuffar try2 ruin it's image big campaign is already active againt the #ISIS","['', 'said', 'awlaki', 'group', 'ruin', 'big', 'active', 'againt', 'rh', 'already', 'campaign', 'try', 'whenever', 'image', 'kuffar', 'implement', 'anwar', 'sharia']",140,NEG,0.8849351406097412
4917,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 16:49,"@Abduhark US special forces don't use ""Takfiri"" or ""Muhajirin"" please","['please', 'dont', 'muhajirin', 'use', 'force', 'special', 'takfiri', 'abduhark', 'u']",69,NEG,0.8723313808441162
4921,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 17:02,"@F1ea1337 they don't understand if Turkey state collapse, they will and theire imaginary/fairy krudistan be erase for ever .","['dont', 'ever', 'fea', 'theire', 'turkey', 'erase', 'understand', 'krudistan', 'collapse', 'imaginaryfairy', 'state']",124,NEG,0.9117456674575806
4922,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 17:03,"@AEJKhalil @SyriaCivilDef @Free_Media_Hub @RevolutionSyria can you use the term ""Russian TERRORIST"" ? you can use the right words","['aejkhalil', 'russian', 'right', 'terrorist', 'revolutionsyria', 'syriacivildef', 'word', 'freemediahub', 'use', 'term']",129,NEG,0.5420612096786499
4925,Mustafa Al Iraqi,mustaklash,,,327,19,2/19/2016 17:18,"Iraqi forces carried out a failed attack for the 4th time within a week, with the air cover on Subaihat area in Qārmah northeast of Fallujah","['carried', 'time', 'area', 'qrmah', 'northeast', 'air', 'cover', 'force', 'fallujah', 'th', 'subaihat', 'attack', 'failed', 'iraqi', 'within', 'week']",140,NEG,0.5483121871948242
4935,Mustafa Al Iraqi,mustaklash,,,327,19,2/19/2016 17:27,Destroying a convoy and killing 17 of Nusayri Army soldiers in the vicinity of Al Bardah east of Al Qaryātain city. https://t.co/498AkIfI39,"['nusayri', 'city', 'vicinity', 'qarytain', 'al', 'killing', 'destroying', 'convoy', 'bardah', 'east', 'army', 'soldier']",139,NEG,0.9676640629768372
4939,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 17:44,This TAK warns people not to visit #Turkey; well; I'm going there this summer &amp; will shit in each &amp; every 'Kurdish' town there #TwitterKurds,"['', 'town', 'shit', 'well', 'summer', 'amp', 'every', 'im', 'people', 'tak', 'visit', 'warns', 'kurdish', 'going']",148,NEG,0.8810152411460876
4942,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 17:50,Hollande says war between #Russia &amp; #Turkey (not #NATO) is highly likely. This dumbass doesn't know this war will flame entire #Europe too..,"['', 'doesnt', 'war', 'likely', 'amp', 'say', 'hollande', 'dumbass', 'highly', 'flame', 'entire', 'know']",144,NEG,0.9020025134086609
4943,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 17:51,@vjchats Arabs Turks and Kurds lived together for long until motherfuckers in USA decided YPG is the Kurds..,"['kurd', 'long', 'motherfucker', 'usa', 'decided', 'turk', 'vjchats', 'ypg', 'lived', 'arab', 'together']",108,NEG,0.822281539440155
4944,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 17:52,"Now Kurds of PKK/YPG are fighting with Assad allied with Iran. What a shameful people they are ( PKK/YPG).

https://t.co/lpHuYfyFdI","['kurd', 'assad', 'people', 'allied', 'fighting', 'pkkypg', 'iran', 'shameful']",131,NEG,0.9765183329582214
4947,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 17:58,@istemihankalay1 Go fuck yourself dog..,"['go', 'istemihankalay', 'dog', 'fuck']",39,NEG,0.9781500697135925
4963,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 18:26,"Meanwhile Sunni are being killed everyday by Iran in Iraq/Syria/Yemen.Hamas is just nationalist movement not Jihadi

https://t.co/taezSFxCva","['sunni', 'killed', 'iraqsyriayemenhamas', 'movement', 'nationalist', 'iran', 'jihadi', 'meanwhile', 'everyday']",140,NEG,0.969173789024353
4965,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 18:27,"@Ahlu_Ribaat @khanasori147 brother nothing about nationality just to compare Salahudine with those evil communist

https://t.co/6GNg5JDq2r","['evil', 'ahluribaat', 'nationality', 'salahudine', 'brother', 'compare', 'communist', 'nothing', 'khanasori']",138,NEG,0.9568637013435364
4966,Mustafa Al Iraqi,mustaklash,,,327,19,2/19/2016 18:28,@sayed_ridha lightning advance? The coalition have been bombing Shaddadi since 2 days ago.,"['bombing', 'shaddadi', 'ago', 'day', 'advance', 'lightning', 'sayedridha', 'coalition', 'since']",90,NEG,0.5858263969421387
4968,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 18:29,"@Almasyriqie @abdullahazam175 I have no idea but I have never seen people like them, they kill and enjoy like savage","['kill', 'enjoy', 'almasyriqie', 'savage', 'idea', 'abdullahazam', 'never', 'people', 'seen', 'like']",116,NEG,0.9723580479621887
4970,Newerajihadi61,newerajihadi61,Baqiyah Acct #61. Freedom of speech only exists for those who kneel to taghut. Baqiyah wattamaddad Bi'ithnillah.,Prison ( Darul Kufr ),16,6,2/19/2016 18:34,I thought you @victorynewshd were making videos against the Islamic State. I am kind of confused from your tweets. @LightEpisodesss,"['thought', 'lightepisodesss', 'victorynewshd', 'video', 'making', 'islamic', 'kind', 'confused', 'tweet', 'state']",131,NEG,0.5322277545928955
4971,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 18:39,RT @Fidaee_Fulaani: Kuffar/Tawagheet attacking Muslims in their bombardment in #arRutbah https://t.co/G7uNLsS1Ne,"['', 'kuffartawagheet', 'fidaeefulaani', 'attacking', 'muslim', 'bombardment']",112,NEG,0.8378602862358093
4975,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 18:41,RT @wayf44rer__: Deir ez-Zor : Many civilians killed and wounded today by Russian airstrikes on al-Ardy neighborhood,"['alardy', 'wounded', 'deir', 'many', 'russian', 'killed', 'wayfrer', 'neighborhood', 'civilian', 'ezzor', 'airstrikes', 'today']",116,NEG,0.9730417132377625
4978,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 18:54,RT @mustaklash: Destroying a convoy and killing 17 of Nusayri Army soldiers in the vicinity of Al Bardah east of Al Qaryātain city. https:/…,"['nusayri', 'city', 'vicinity', 'qarytain', 'al', 'killing', 'destroying', 'mustaklash', 'convoy', 'bardah', 'east', 'army', 'soldier']",140,NEG,0.9662908911705017
4980,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 18:54,RT @wayf44rer__: #Anbar : Reports 3 Abrams tanks and a number of vehicles were destroyed today in the area of #Ramadi,"['', 'abrams', 'destroyed', 'area', 'wayfrer', 'vehicle', 'tank', 'report', 'today', 'number']",117,NEG,0.9491977095603943
4986,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:02,RT @TheTweetingZed: Looks like this Russian didn't get the memo on what happens to those who take selfies with Soleimani... https://t.co/i2…,"['get', 'russian', 'selfies', 'look', 'soleimani', 'thetweetingzed', 'take', 'happens', 'didnt', 'memo', 'like']",140,NEG,0.5247849225997925
4987,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 19:05,RT @RamiAlLolah: Graphic! As if they had not kill enough 2M #Iraq|is; #USA war criminals are back to kill more. #Rutbah massacre.. https://…,"['kill', '', 'war', 'enough', 'back', 'graphic', 'criminal', 'massacre', 'ramiallolah']",140,NEG,0.9722317457199097
4988,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:06,#BreakingNews #ISIS denies media reports #Shaddadi fall to #YPG terror group says extreme clashes still going on in the countryside.. #Syria,"['', 'group', 'clash', 'terror', 'say', 'still', 'denies', 'countryside', 'fall', 'report', 'medium', 'extreme', 'going']",140,NEG,0.618602991104126
4991,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:09,How many times you can say: Fuck you #Obama within 1 hour &amp; 20 minutes? #Turkey #USA https://t.co/dNoOxwy7Ak,"['', 'time', 'many', 'amp', 'say', 'minute', 'hour', 'within', 'fuck']",112,NEG,0.9249936938285828
4999,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 19:20,"That awkward moment, when you support FSA with flag on profile, but you praise Assad regime proxy at the same time. https://t.co/stelYhQFMp","['moment', 'awkward', 'profile', 'time', 'assad', 'proxy', 'support', 'flag', 'fsa', 'regime', 'praise']",139,NEG,0.7565392255783081
5000,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:21,@m_mondass وين مصدر الخبر يا طيب,['mmondass'],32,NEG,0.9280216097831726
5001,Rain Qattal,1515Ummah,"21:15 For they fled from the Swords, from the drawn Sword and from the bent Bow and from the grievousness of War #VictoryOrShahadat #FreeKashmir #FreePalestina","Punch, Jammu And Kashmir",214,169,2/19/2016 19:21,Alhumdullilah the #IslamicState still hold #Shadadi #Syria amid ongoing intense battles with the atheist YPG Scum #ISIS,"['', 'intense', 'still', 'ongoing', 'amid', 'ypg', 'atheist', 'hold', 'alhumdullilah', 'battle', 'scum']",119,NEG,0.5133137702941895
5004,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:25,@m_mondass أحلى مندس والله..,['mmondass'],28,NEG,0.9280216097831726
5005,Bilal Ibn Rabah,BilalIbnRabah1,May Allah bring Sharia to the west and save the people from thier own destruction.,,96,44,2/19/2016 19:28,Man murdered in my town https://t.co/kHEEngeXnf,"['murdered', 'man', 'town']",47,NEG,0.9575958847999573
5009,راعي البقر جوز الهند,Uncle_SamCoco,"Here to defend the  American freedom and also the freedom of coconut . Cat Lover or Hater. Kebab Fan . We're all living in America, America ist wunderbar #USA",United States,1376,2852,2/19/2016 19:36,"Shia militias war crimes in Syria, don't forget that they do same in Iraq just under US plane.

https://t.co/qiAZj6u5Ba","['militia', 'dont', 'war', 'forget', 'plane', 'shia', 'crime', 'syria', 'u', 'iraq']",119,NEG,0.777622640132904
5016,Rami,RamiAlLolah,"Real-Time News, Exclusives, Intelligence & Classified Information/Reports from the ME. Forecasted many Israeli strikes in Syria/Lebanon. Graphic content.",Read my blog,29817,16994,2/19/2016 19:47,NATO extremely worried about #Sweden (not a member yet) but closely supporting &amp; helping #YPG terror group destabilize #Turkey #KickNATOOut,"['extremely', 'group', '', 'nato', 'terror', 'amp', 'helping', 'destabilize', 'closely', 'worried', 'yet', 'supporting', 'member']",143,NEG,0.7915028929710388
